house_price,construction,absorption,gdp,cpi,rate
230.68004894017199,182.00982879650212,183.75241339381296,2.7709166641013385,125.10089514766413,3.4084448851821922
237.9639968009959,197.9676237449875,166.29575594206645,3.021973324419342,126.02616470772506,2.868344300047484
214.11577162163644,110.89188628409052,211.22488727537018,1.8127857065890296,101.64334935063142,2.138966207531001
262.7312131487415,143.87885916991564,260.25337986462876,2.0176973706208177,112.43016591736458,3.00052262495317
204.26507069917565,149.860799869086,155.13477563812143,2.5818905788170725,108.26513605014593,3.481519898655727
252.69119926854438,288.83521626579324,171.7899826307538,1.4939666020056965,130.129359467688,2.9950695757475114
231.38581034893517,130.58708753485337,244.842330804487,1.4273238725467057,127.93716771709346,3.566910359553825
242.85942718889046,175.12525291818514,222.2911456039215,2.366897605619978,115.72064641343329,3.345086019198593
214.04081877735396,172.10052055096835,168.77455156223272,2.6745495781287105,110.81416235739343,3.195082008495394
230.75684628561837,158.78087768299213,195.90934468795083,2.5369375626657944,118.77368092425168,3.7414244720942964
252.6129355008355,283.43890921926123,190.30898472403103,2.6134470326737076,115.96408859325307,2.539337131981557
272.09998952870126,165.9017570135974,284.0349465380824,2.4499283775508105,110.32265704140501,2.7180276571663984
231.15705662498496,203.2598756201686,179.04401970660126,1.5589728505981704,135.81120823587804,3.668172704963454
239.76899324367287,187.00704449028711,215.81602231247302,2.612390628674549,128.13534349205426,2.269536228112821
247.71686850248122,216.4503982245636,184.72818395702254,2.746380223107556,124.16738088839354,2.9277873675957258
225.573482382162,178.15171593974551,179.98842232268572,2.6026909184147953,125.49456932312792,2.79151666746485
190.3850329208092,183.85555426135534,98.5655661575479,1.54158256123669,109.22173915427132,3.042142575226338
233.50468843625742,205.72774142123657,194.81567418060635,2.7097803617995813,112.05685387305671,2.3197135119376475
242.2171268820326,242.1196027598291,161.45132074769964,2.561446514812505,127.25293170067272,2.744913863314298
247.95339551038893,217.12413400586775,163.88786901879007,2.572748020982322,128.95638001845143,2.8530195355523436
230.0649003984604,200.57174442597602,158.31743920209476,3.185790764718536,126.97117657929373,3.6120261226070425
217.3721688659729,130.4323861684402,200.65289806818558,2.049147525532992,108.88666686058428,3.9101953714823408
224.0734032705175,225.09059653261681,142.8048310908095,2.91760814291486,115.8290268448003,3.327916176840393
260.94764722040895,253.81802088686302,188.47430652950027,3.088018840776725,121.95080910189067,1.451470601695043
195.44778929609126,101.61009850746424,155.91541213494995,1.9018302306655044,106.43695443636247,3.122798386086094
233.0862901139921,136.76401575170286,199.99721185804933,2.181477173780455,109.99608476076554,2.6662647571589533
210.87056558407858,124.8693751714435,164.10166232715497,2.3032248260186954,113.75727241318812,3.0005741147553486
224.18830386639468,260.9691016933378,128.63322185757724,2.4831461730266864,125.00722258248177,1.7304189019860585
213.27380761665415,154.7525198313946,215.43758889316635,2.2555981111749377,125.44586663788547,3.379863624718426
256.24754811646045,217.99863878615537,196.19574254420925,2.5538228824723164,141.81007512262403,2.3430759343992658
243.75494737941594,220.5083499342901,182.75214203650205,2.982173849562507,112.97139946502885,2.638169276708784
240.0972197140256,262.3046546685905,149.8830657775946,1.7097603920430484,110.23776371541253,3.0603023785741184
209.32473153477966,144.81111617018468,188.1713546287296,2.232363329011216,114.57619662072655,2.701293644193625
217.3872346688445,206.82258740317346,168.51711400666676,1.7557907951195946,126.87323657563232,2.453587605973451
268.65763979398463,222.3712096197939,242.534416590005,2.5571827793623356,112.37464203341777,3.7913195659927186
175.45308696383591,89.17172474669866,130.07245209188312,2.867260812320143,109.35050904286126,2.9419649752928043
198.27001646239006,170.78760368260342,121.06685602980815,2.616186047600222,98.81141073038665,2.7557464680975365
190.00738144190223,147.27751679165834,130.65904673289197,2.1689996883396803,143.9516332882124,2.7281189469554876
294.2376856819428,262.98928661004095,254.38899409471838,2.3377380808244896,128.30292983080204,1.8401369954321516
233.51477314302238,195.7639406057095,164.2810898964119,2.5042437761914598,122.43866470816147,4.089724975289381
197.25526555315193,157.10547479438517,154.8498869076026,2.0164981568719647,106.67875116844166,2.9426119466587006
209.23938224120369,169.98754930307086,140.4955078659512,2.7517945513311193,119.96914907188416,1.7652880794986263
239.8041413441007,236.1741119857659,155.155745877326,2.3116326209598297,136.13709633768661,2.369870143227316
222.61622110347682,210.8901846676115,160.10568042775128,2.943729564329059,104.56139832190439,3.6961905853556734
244.77961541506068,230.5374419119044,183.5655155344001,2.6431953604800653,129.86525230803358,3.1546078499370407
243.12872680169517,194.23096929697172,178.04570125171142,1.7750643506941908,114.55379132896118,3.2112892856247153
231.82895704803164,198.18268215031105,206.14637967462477,2.1010528583078565,115.83017984980285,2.8585721796832777
213.4126082877296,107.00068153943324,199.2167622292397,2.6627179958832645,112.99481726546959,4.099489826293089
218.8483872823357,157.7365628917351,159.3267116636545,2.7727267381839438,121.11688591272417,2.5579154313528534
259.8952962605755,266.5358614812725,156.79200843695696,2.025656024057576,118.28610778460455,2.91393665080384
227.83275591097436,152.64411643002586,195.93134153801395,2.9644524425545433,111.93083399037039,3.40612664754164
206.20620759709507,181.74839618604923,122.07172831277671,3.6240545228464303,129.5839892055902,3.1145355250648756
229.41311136002167,228.48678545947126,106.43444891482508,3.4405629759371337,132.18953475867394,3.0814092928807524
239.4828096110158,201.72890911033528,175.8545301056931,2.5851405549021402,136.65848559651246,1.8521453689740446
267.28852552813817,281.7811083024615,196.96110622246272,3.271077007939695,110.51957156191405,3.89670229078755
256.4924335466491,176.90918791401458,256.22424553890323,2.4255538564820127,134.9932277936029,3.2356534358099727
210.80005753757922,172.35272377849742,137.64266000301427,2.3330843321722896,114.97392119884424,2.2861018495027885
227.46761055793158,183.23078277145677,153.00831449149283,3.6738190103660346,135.10755730107545,3.511891416051348
262.853444035573,229.0879455045489,238.04265851821776,3.0877496901307633,122.26397375616585,2.783152111264767
239.02941987577248,192.6932079913782,206.42564036266603,2.573509667150134,122.6785306828698,2.8602254535689
225.73288322782938,153.81134216350435,192.86734804856926,1.8698004727103439,123.27691601288241,2.951354816067199
230.42922401353707,185.93786137071987,177.27842501368656,2.1049578373244717,133.29338251961275,2.57435114042798
266.3682992138982,232.55002697766375,204.9471055447291,3.3770935198805585,137.4345478580813,3.8981691548988078
227.86179457665102,146.22297013694543,197.62328939780076,2.20330230075485,118.4695379836232,3.6189811925505344
243.74931000512032,198.87441916056758,171.53858812807186,1.6391657864703868,114.69377025692908,1.6275310511182872
231.22448186027438,192.54785739666767,183.8472850031881,2.7984031925371093,113.10286125070078,2.3601959503338525
227.61676552009305,189.0732589008111,165.67632567149806,2.019085075899071,110.7175043824048,2.3207963260766378
255.72591026557177,187.60216035085855,291.1365990655898,1.9077613970633625,115.14191372192123,3.1966501712389634
254.4280520792686,205.4743595311475,202.6444199467179,2.956240757577867,110.28144161146467,1.9010378976491555
250.38597915897697,207.66336299316933,196.59335722664525,2.5273990484744417,123.87270111663327,4.259419701950424
253.56555961574864,329.5807497230596,177.54078895795956,1.4857528743900534,120.66217037100131,4.112420605225507
205.41873659278946,161.83275908331387,157.75888788068718,2.8840442623987577,116.75305269640614,2.490099122579979
221.33553853465392,267.21809270669024,144.7102921947236,2.6040119341750145,123.31440420189831,2.8914593982947716
206.75565835431388,181.1648556792229,152.67649415666145,2.4499436128665852,124.99050243662312,2.7019636294720355
201.6387604251034,130.95187124795635,145.80419974071225,3.2188773638373473,116.59008693091594,3.625386877711635
222.85095915976072,167.15525737325783,144.47870444326873,2.3839070088209553,126.04482128703015,3.4917772483102256
247.43495821585478,208.70112757241844,189.84614032236107,2.680155662646307,115.67732744680664,2.859598730235589
243.97517943562602,256.40138809738283,161.38058053139068,2.485516672832731,127.15970249966453,1.3031744432286967
237.56282906955835,196.5583712056463,138.8313140168866,1.575637313840879,111.52872793322918,4.3872979949477795
245.19877171543794,231.17112402787072,152.05227896014856,3.373597558158192,112.9199662577301,3.6776771308843195
245.3894039959272,235.23324838191544,166.84689644319954,2.2887133327399014,105.36238404890142,1.7645711680064038
211.9220082245316,156.85433784879626,146.80728909053997,2.801537547947211,127.40984055744076,2.976384838067764
228.36160730116336,183.06839591565105,121.44397887605876,3.077310651213148,117.58294705244172,2.63461079596112
242.9021594045457,191.12137865071324,190.7435657484196,2.60477283306309,118.66054360659304,3.4866246641227123
189.5986103074025,128.94329441687972,139.4053815322793,1.9181069311120635,112.49523569722477,2.410141043744034
277.0045070614259,195.9956830793723,262.15415062683155,2.621379326872057,114.33702977812666,2.8311224233791323
207.6680983830212,117.18509956404763,199.98220064311084,2.50873282860173,126.39033947838706,4.248306197221824
247.65782749281297,194.84755562440006,216.23534335759388,2.657999213729658,124.55534349282723,3.863354845610638
258.4263555877696,239.71533921922168,206.84288928475968,3.084091624760418,122.79875467212824,2.448097963096942
243.11023742609447,236.58266639385806,180.73677943390416,1.7921739576065512,116.56078984097927,2.7626817869282623
232.94287127496082,201.80440527928386,177.04877418630585,2.4542420364326305,107.67681529588158,3.7707467823367447
221.8466368399343,149.44896870366892,202.90516206606247,1.8719132804871874,141.44799340307867,2.840310148122562
242.13907603086173,221.0795709232109,175.7226680606195,2.9785325415446366,125.7081906969841,2.6991270193053647
279.8216060656224,258.7431577453592,192.11592611242156,3.1548340527307457,104.81897813836709,2.463949884559616
218.22059526788837,110.53426222446994,194.0994599693327,2.791370644549548,139.7470567433825,3.148393819788668
226.11009770934106,202.25456299455743,185.9771113134525,2.7591481040289905,115.85234881964548,3.027483657285474
223.10212079441862,140.97543242090833,232.17533273589416,1.857104776819861,128.25795968513438,3.586557518144864
268.30674383501844,254.62246633183653,207.36747264164774,2.6439578356695588,131.43206851673676,2.9147239296329133
224.30822923739976,236.38302569309843,158.44960598805991,2.1093582087787555,128.42136271343466,3.7720209969082656
255.58472585859175,237.6651484663804,206.89921709437476,2.1691103334371986,104.44636847734775,2.746665798651464
212.7449607404658,181.353888324028,176.88915407243002,1.5401110686398902,141.0417244427891,4.362523878458049
233.6388555086826,242.10479028276936,125.09826498922749,2.501499920152494,111.96597424327416,3.1310498044535655
241.6092521168881,221.5862865463801,205.71131627360285,3.244927123648032,116.02129972399149,3.112062406309326
250.04907192912216,186.30650627876182,216.8303067566596,3.111428881887295,123.60891416322741,2.333791185375654
236.85930802413677,175.52786497608474,160.55441221766247,1.6637793786432353,118.67109004109334,3.8307446904358713
196.59553796183465,203.2390078620075,124.24555121221366,2.770343633924147,108.15525684275714,4.29417154997318
235.66640162632768,236.96001469732917,174.48711600150182,2.616772719019493,127.97547504459189,3.1498492969302525
276.28716344055846,230.5329527685268,249.78219495752316,2.39918757524815,107.52380865729013,3.012958299775686
219.76511593393502,210.83826469617742,131.26535289534502,2.0759791762151907,125.28840105144897,2.2126376837767294
213.1749377248522,141.84559140492877,182.2350208602465,2.7950912974797237,114.75220980644285,3.6186744010408374
241.45457227168131,183.1960646466198,189.4145190221973,2.9963728063408315,123.55266100636003,2.448691300392335
222.37715996073533,74.80448413203771,242.33861529622163,2.463807997328475,107.0023024812233,3.418602591134438
196.05365075874357,79.3752886209599,152.31211848885337,2.1421930690132975,115.26469151123237,1.9496858639423205
211.09207475994327,211.99819945083274,102.05895471407752,2.9896701737926668,108.58017348962301,2.6701682394972837
239.72351625856868,178.26805179086665,226.52470579272176,3.21121483155728,125.611956512823,3.209237284595832
242.0953758280825,250.29629353340476,172.57509507242105,1.7459936865926173,124.41098962003105,2.8932343850282116
200.35808188901743,148.94435219086375,134.77060186306574,2.051857081862968,136.5333040087229,3.2879107848627913
178.92827963457017,147.10769955282123,125.15904177425033,2.3369707224990037,122.38718484881721,2.635849194925746
265.32751957891855,224.36844858023204,243.20585411221478,2.9814300978319963,103.5166898303261,3.6903081558813193
242.7230283740849,236.63079185559673,164.1152726488167,1.6110623677656344,95.60018170978442,3.745617938496091
252.51654701672265,231.58905550256995,196.50107773247967,3.158489524138074,135.88913916102211,3.220594087221583
219.48001876479472,186.67422490282232,168.51507655417413,1.4888968830232372,123.51118516681824,3.074499473994578
179.61404056882347,127.00722610329896,127.10231894478005,2.3122316836587693,124.40199966985277,2.8442252668959718
201.95927511011746,135.42812927502067,164.824356794109,2.7118361341205635,125.39444923243647,2.7914427567216764
214.3499362131035,198.1415924097995,128.1807926493832,3.105972825257692,119.11531904991311,3.442426982738639
238.95127758748146,236.9654274982629,150.52304098478308,1.9015398726974642,121.07899639386756,2.6260257333539445
232.42903220595485,201.1529686893756,159.79431821120792,2.6943815166583622,123.72933847477577,3.33837840564127
230.9276077322401,203.58672698644125,183.55840536549832,1.9226247341492202,115.58621947089055,4.545762438124914
215.61341565951622,144.2108775347997,181.0892144070849,2.0907321866503583,114.38914719697495,3.2523494476548382
249.23915644057172,212.91644485745223,195.56015904892058,3.172207304354151,111.69937796752625,1.8444739930547984
206.80586628924814,215.8088257153906,131.2751739796007,2.5720718286063566,112.99115081309267,2.4277946884154713
193.44239508908765,168.69131753300078,114.3265289855226,3.295257047572703,106.737283321196,3.057803374134182
236.77205154817887,242.67796295582053,136.8980995642019,1.591751383217598,134.49381205058626,3.546152874654882
236.69385460662178,143.43075534915874,243.7136653670182,2.553051266916507,130.91290201899164,2.502123950046353
215.64755811170772,216.4880375132443,185.04789413001063,2.168673542506735,133.3964175280748,2.768016926981278
253.36034045907297,223.18706897957793,225.16438046640906,2.1634879159721034,135.91292725641165,3.0667617897913564
257.0577526857876,216.602630987184,191.8350175366156,3.354680085232676,109.69409484966923,2.7662973795092562
248.4246532496337,245.25429723595752,209.8452041768799,2.403446016084844,108.90525560693283,4.7876181279772565
251.5195395997518,176.29485981766143,233.87051994648274,2.9989588391550948,111.63808108709308,3.8796784735359147
254.0818173703341,204.18327874861933,223.71312409210495,2.147161306810566,127.57335180746806,2.9298449601222103
235.24147149617912,157.9287432771723,216.17926613640034,2.824511310127069,111.34039371868803,3.261149337790169
240.45379737972624,195.23619509944817,192.75475363252968,2.6025715018568762,129.76790337833344,1.5831183529870398
234.13062350795457,169.50903530593362,191.646950079326,2.45169767821394,119.47241861077974,3.079679964034531
246.837920298921,247.29923760662888,177.85561718392847,1.9270422694509208,130.79688682229497,3.4002723157885453
232.0618013977629,175.02597589291366,207.89501395924654,2.762132064334048,115.14987632185415,4.184105438742742
214.62576171771698,192.6326601912827,169.15995683739962,2.3490804549576567,128.41917315697404,2.515215548543432
244.48191327541954,181.33931295677408,225.97941288512402,2.234654789675517,114.53538590138693,4.195704783358274
264.0414381023411,195.6230837553336,207.02574699653618,2.3937443542561865,115.26379196671884,2.010426904622328
213.14570886882376,177.36225429290087,181.35860254930444,2.0449570929735605,133.01793322544597,2.9059798957572207
235.5754600427071,266.6819172500376,128.814715291617,2.0355148494583704,113.7051787132937,3.7827847803727654
196.10894382737257,157.10722277500827,151.63805121349748,2.421469438046205,108.64966448849245,2.540672094621839
205.7898890134167,163.83497544485837,133.9162320243525,2.3979611308408355,122.9330959567022,2.247533767452309
257.97786348352474,231.67574585975774,190.4552225738097,2.7387504323260017,104.55516909631476,2.7272402153120865
241.723672401928,198.26700261310413,176.43300248947207,2.635987331832346,122.34518138696431,2.2085739311504518
234.48984866165821,200.18653572727365,215.0321756900525,2.4488817530516056,118.28849328587228,3.403064798570968
206.40795737147593,207.76610123586607,96.96548240769731,2.186918236464278,110.15591512134434,3.6021143058463587
226.4731474352791,197.9197277874261,160.78561984139822,2.9495954570208114,125.7072387721041,2.40038617389218
217.4064656635813,196.04862964899291,157.2315371245584,2.4516954119060657,112.48069254107827,2.4990153185735826
215.70324209421756,182.75210577613706,182.85260489025896,1.8300885354586869,109.45985266599271,2.4457593814547813
239.98546018660517,234.12197679443778,164.4690839077431,3.2511379931005497,132.0589077188157,2.5510920556012766
243.8484924284999,187.1068548929897,208.75667975295556,2.772943031662281,119.50253941873153,3.388532520179031
258.05137030386993,245.15599861525774,194.70852660123072,2.4714693922541215,137.6803646321096,2.3733728903368316
230.68000654023282,231.0636330918238,166.02038982068444,2.976490605287032,114.39526957829986,3.9111972947090816
186.6338792187482,159.45122735887145,106.689623687077,2.1888042286959895,129.30395813228915,2.95691385897701
256.7397705832557,224.56192676895273,183.89664901344392,2.0347982221213146,127.05035613925283,2.480835729128632
240.18124631306117,241.2831034422,175.9747073922148,2.603672116716399,135.2935049063508,2.5766752065906586
238.49001980104254,213.85765090661468,167.7141170850488,2.7332808272501046,118.3393620927217,3.196336781590725
232.64200487637842,217.30111258379134,163.3869762139535,2.8249952381783134,120.31470104989351,2.7763705580488685
185.59045239821,162.66801047800766,165.0832394812521,1.9639600310612066,139.13832400255404,3.72298801996301
218.25726592982582,105.74694231301535,235.60830699500679,2.9536816379749045,129.64869398867438,1.454195151196798
204.04609503603933,218.6134313218641,133.699174560672,2.678456135432674,124.27512599850277,3.351856800674283
179.38476368123165,119.12071186700081,129.41468389824843,2.4012260140519475,124.98294402301518,4.516349949883552
258.604810762685,248.27662307261198,170.43640598454425,2.633586860445802,108.06034911933126,3.1313361025138606
235.19257524259365,164.53160142633405,224.80969499398083,3.2975086508108378,119.83273005533738,2.7262480848862083
239.23123331528058,254.78381173186,144.74512286648493,2.6807631389309226,118.27357872152562,2.940758990828859
256.00794531406285,199.50918798132605,234.81551522342,2.033359115560689,117.70914557938673,3.908885874025348
206.7405066290115,131.41026043090875,165.16870139519958,2.8083829656598676,138.22427224609265,2.251750503916566
228.61267428878247,274.10275487841807,160.87643946321967,2.2189640516575477,118.67262003991678,3.766912029184216
234.3584758293808,217.46791724738927,190.00783766053206,2.39553679078462,108.01548199653719,2.4291076913417804
244.44332780111523,186.29797685024704,204.3936088788486,3.683580758202136,101.40690891949858,2.699109869698445
229.80610411109575,167.83249868780263,235.4455944186314,2.2009846432522164,119.67807593412846,2.585536164888317
266.0641354009811,203.04274455493817,203.5540294528925,2.8178400148151126,110.67823774025008,3.871310884977432
199.49729760660117,154.41178238280594,158.11768684134512,1.9243320208660384,127.13216048963645,2.8778636353729024
246.33031500765665,208.25859040215008,196.9321476951803,3.291166079257186,107.11213540632512,3.369277702170608
249.59938432955082,236.97293752688967,154.41068481645357,2.958869176060084,117.04150470604604,3.319439861414804
215.80803387516397,242.8428529696639,114.4145981120482,2.394922830870668,133.08529274285183,3.1006462428180432
267.78582694565284,282.71417089634014,240.34217523090297,2.652589678174481,105.93147995983804,2.1717875347588094
220.55441758573116,148.02673807785763,187.72020514609363,2.335375064697862,123.30453229686508,2.555010656324984
241.55784356629545,268.38551926570216,166.1903395087106,2.8983132391380155,110.94363626655462,3.4868927158257446
207.48400747955475,224.1470576592664,94.86558026381095,3.26298515346635,114.66937129562609,2.1584656733130876
227.25546952784538,182.8747645690416,199.78903644832656,2.4528032617455042,128.80490117992855,2.597539796805908
245.2302618064935,239.36772097327582,162.87813329449762,3.3175197098086158,113.96682330010155,3.409931112612372
249.4017383612003,253.5035810216308,193.59044839659984,2.0822676706023695,108.540723385127,3.1827755750212723
230.23819722159618,212.9663493031365,182.64298124502645,2.1533656541853095,85.60486461253979,3.761669620918237
268.53376233987717,265.2575931206225,249.88653657455936,2.251622009509556,123.20136413495045,3.288600404174506
187.87047864670075,120.3911584452267,114.63871750154051,2.4876820500510974,125.12757021555332,2.7690394665029343
228.69530682159237,161.41318693854592,196.54206948125596,1.6312685482598437,127.37592874778811,1.543918113246291
237.99446969338155,213.94692155065397,192.63517003611696,1.9743717566670673,110.55112620573811,4.065407978062991
222.43061887998502,166.4452025535433,147.6805933695964,2.623991746189892,136.143646008949,1.6893647631931368
228.93524204705122,250.8152912638718,146.82466830875074,2.2132597482251137,106.96939191335,2.775854439196288
235.0245193662696,178.4055870927876,218.01897373008313,3.0308090185460266,128.30152212982046,3.2435375383286145
218.47843653592156,172.617503960804,184.75238117908305,2.428698247679473,122.32315808066988,2.0893711349725157
216.48652990088593,109.77893946232209,221.36724015756997,1.818729913814413,97.84453511700798,2.73338302442216
217.14488386450222,133.80886908938297,188.19860839474086,1.9614565588856072,124.34533562201996,3.194833300986856
289.3523102300645,304.8882876492505,205.44951376945176,2.4131089038426476,120.6625083845114,3.8412028792881783
224.8784811773999,171.0248247815704,219.74239640239438,2.504571469059971,117.07538970596218,3.1924997850295234
232.50639868227123,192.293314259533,180.75899046807325,1.8933187342461881,124.73561407184937,2.4023770017206885
210.72507013970176,227.16655741415585,136.83407401171607,2.617031965254713,111.98950242646973,4.042947004295548
233.23882546375532,200.605295274271,155.0609163915539,2.7209165149760057,120.98629673282974,3.2413662307483078
265.3490222752508,208.44756708283055,254.43643627859268,1.878216471884439,106.20320080197527,3.4633609668661727
223.7662180048837,179.3863327576769,155.09222579992067,2.9607075827985607,114.35980103172227,2.5668673375228512
227.1859670296939,208.75567244420807,117.47472117527238,2.9983607688338982,120.46629660971509,3.5018429099345347
238.77260798611067,183.72325467937833,223.05622391748236,2.3546985377490657,93.37653940857875,3.26770883648347
211.12769751719756,198.47311319471814,155.7387287864388,1.8185537985078128,111.48307686170361,3.1609700541266053
257.48801421733305,262.8137444841494,176.4224783827338,2.899058023192557,123.11080539659656,3.5406064007265945
246.54375288851736,286.8717281689911,134.2640673639488,2.1124466278271274,116.62503662915546,3.0970936116075296
236.60658556869282,127.51105929978584,224.35523319054334,2.823427406262384,112.95635514999147,2.945133787336488
213.0219794790253,186.06368847056208,164.075376055094,3.2071717175684364,111.25610630473324,3.625057204351614
254.6985054414601,267.07692422588656,180.0141861169034,2.854989013836968,131.98787278769888,3.229557911335567
217.29338484688282,211.53906849443027,123.98459102928942,1.9108062987129586,121.17254894421318,2.8099857590330672
177.7808893164943,138.08089081444052,105.0177335262165,2.5593502986347647,120.91266396436646,3.2308342892712725
248.71405952996196,210.52333992604247,195.38352724184452,2.400615117108437,134.12995578415834,2.3959404986954254
239.84386772449773,180.35348565972433,206.3169854946401,2.2878041044776034,97.27211421336332,2.9400156399768034
225.12193463083673,163.16256108103224,163.7930022352139,2.546609672076615,118.78716976583183,1.8410225830184734
230.09128938718854,223.7960335033158,152.9532893640756,2.2569748522263087,98.468310974113,4.138272025474032
248.06226783408232,190.72349769722436,208.4705734502155,2.3138183024985204,123.81860033759354,1.9626666403119128
248.87733893915131,236.86214296788506,171.49333873827706,2.4658008142448806,114.77433167222625,2.9420291268003047
229.58910245706693,189.79930307347826,154.77028054680696,3.2273032269792914,133.33316431168043,2.8361674668965207
195.0551663380854,178.96929545856918,104.24493384398728,2.857168388204614,140.68136101289912,1.2199760948351532
255.7166000042937,212.45924498283316,215.88569153530466,2.5480007901841457,108.04642274279692,3.433966724570061
239.33074401955372,200.52295407365156,185.16821225302604,1.4500033947350128,140.47978611198695,1.9179268456137728
